# id:22-22-22 
-0.58,-0.41,-0.063847471641055
0.46,-0.39,-0.22060993725372
-0.1,0.32,0.67236338947208
-1,0.9,2.0866890043418
0.45,-0.14,0.46299911204363
0.32,-0.92,-0.69803677289604
-0.22,0.45,0.12371920805167
-0.59,0.37,0.70089369603703
-0.59,-0.42,-0.089453575350854
-0.53,-0.15,-0.30164336368774
-0.11,-0.06,0.023855082205782
0.35,-0.13,-0.21509465884471
-0.71,-0.57,-0.13568997292554
-0.38,-0.46,-0.35824347280776
-0.19,0.26,0.43108782080224
-0.76,0.23,0.81645152615291
0.86,0.7,1.7327039536137
0.85,-0.24,0.22103478065501
0.02,0.85,1.0357582307374
-0.35,-0.54,-0.35696457994007
-0.29,0.98,1.363059942466
-0.45,0.49,0.68630307224438
0.42,-0.04,-0.088440681844653
-0.15,0.84,0.95022218081253
0.54,0.33,0.56001025151248
-0.32,-0.57,-0.5946910637892
-0.74,-0.97,-0.69599890340427
0.3,-0.44,-0.69403219622724
-0.54,0.92,1.3064477521316
0.1,0.27,0.15236820862574
0.18,0.35,0.48745923998774
-0.5,0.03,0.28484067480688
0.05,-0.66,-0.71070841139065
0.79,-0.94,-0.052420007284095
-0.82,-0.56,0.16157314241755
-0.47,-0.11,0.26028670808713
-0.59,0.08,0.15294559376626
-0.62,0.84,1.3746176005727
-0.96,0.24,1.5092138870279
0.67,0.58,0.73226015412197
-0.44,-0.66,-0.21482425888235
-1,-0.17,0.96352149842335
-0.62,0.31,0.46115310060288
0.39,-0.16,0.091759822432366
0.23,-0.51,-0.51560231764273
-0.89,-0.6,-0.11210671779861
0.84,-0.38,0.28656714275013
0.44,-0.12,-0.12656970009868
-0.04,0.23,0.1617332481191
-0.06,0.15,-0.041031381886831
0.67,0.48,0.89687588063741
-0.96,-0.93,0.23872726462599
-0.45,-0.57,-0.51811941649046
0.91,-0.41,0.47620008082041
0.67,0.57,0.81241260814677
-0.83,-0.77,-0.1411791510656
0.92,-0.82,-0.10993980993873
0.07,-0.71,-0.3639876331998
0.49,-0.55,-0.20643250346511
0.14,-0.29,-0.20415729556958
-0.06,0.26,0.33417254832601
0.12,-0.22,-0.12859625482969
0.88,-0.45,0.37229695878213
0.66,-0.17,0.46464418316817
0.79,-0.41,0.62428080374134
0.99,0.45,1.4262585104031
-0.93,-0.98,-0.095024778724144
0.53,-0.37,0.11438123321916
-0.54,0.43,0.769965414957
0.22,-0.87,-0.8617124873784
0,0.4,0.64318084196425
-0.64,-0.08,0.45786792257767
0.58,0.44,0.71132896426861
0.21,0.07,0.25481010066031
0.9,-0.65,-0.018979660110455
0.79,-0.17,0.50197113922937
0.61,-0.1,0.15755718830749
0.61,0.48,0.74275040759741
0.46,0.27,0.39672616737261
-0.69,0.24,0.97036224245534
0.87,-0.71,0.010734624077294
-0.32,0.94,1.4106337077253
-0.68,-0.8,-0.27531279500178
-0.44,-0.22,0.090077716613134
0.64,0.79,1.201707210335
-0.08,-0.37,-0.066082368211107
0.18,0.28,0.25276767785227
0.56,-0.24,-0.0139966235518
-0.28,-0.24,-0.24588878787595
0.83,-0.39,0.30281679921226
0.12,0.62,0.74893617826231
0.45,-0.28,0.23838619760411
-0.49,0.05,0.54453982386627
-0.8,0.97,1.7109603685426
-0.68,-0.49,0.21485435134192
0.2,-0.82,-1.2430601113963
-0.19,0.89,1.1152262817564
-0.89,0.14,0.85739636832406
-0.91,-0.33,0.53951026097729
0.93,0.73,1.3456298372464
-0.55,-0.16,-0.40643388378433
-0.64,0.64,1.1495429172946
-0.88,0.92,1.5317612304325
-0.61,-0.16,0.36106800548128
-0.32,-0.78,-0.56913164601161
0.45,0.8,0.85488581748103
0.84,-0.1,1.0427805314716
-0.48,-0.65,-0.44828929524346
0.96,-0.27,0.6008687457676
-0.69,-0.73,0.14657888789146
0.24,0.52,0.69208582801301
-0.55,-0.95,-0.89275639989757
0.4,-0.44,-0.10059122319442
0.2,0.49,0.78760034350683
0.23,0.12,0.21916565946711
0.22,0.69,0.81908645146773
0.97,0.59,1.4103069669395
0.32,-0.91,-0.90460308743531
0.5,0.72,1.0559562672978
-0.07,-0.82,-1.0496804907056
0.95,-0.62,-0.16135300551599
0.99,0.79,1.5707608390129
0.28,-0.5,-0.49016447782546
-0.87,0.23,1.1221907801018
0.23,-0.55,-0.34247317474709
0.51,-0.53,-0.39636507482153
0.97,0.96,1.7025024965091
-0.47,0.37,0.55559542865031
-0.49,0.74,1.3291137036282
-0.14,0.75,0.84510583417634
-0.15,-0.93,-0.68667635846459
0.44,-0.18,-0.067396370611545
0.67,-0.25,0.075077268501799
-0.09,0.16,0.15633087954752
